x,y,z,intensity
23.37748972034516,76.06097679698684,1.922683399411249,0.011649798806855016
-4.939804192110699,39.602809948252215,-0.5116235628642389,0.28976305271800207
22.08514618287309,43.76550471683512,1.7151902619309602,0.9505929863047713
-16.29524517188287,33.22859022261611,0.62118413999145,0.32054176906956
13.800225094411019,26.455179292481493,0.28004652295532084,0.5504365931001967
-19.244855590916988,47.31787124923606,2.9205200704403342,0.8475762603332897
8.728297317647126,9.946200156774857,2.559235857185219,0.08553659874927133
16.933319497329407,6.118601386570003,0.6806331899936682,0.7453838420087641
8.3483849666125,73.69369653981472,-1.2687787350976154,0.16400309465074459
-2.16938719555737,36.91212123778896,2.883505515211633,0.8350984623422001
-18.336805725160396,2.039594146582669,0.0996032958260824,0.8187621366467075
6.450960655576779,4.398282457105665,-1.574446582128917,0.01625308274434145
-21.950620922674837,79.77223780894077,1.272518522019983,0.9975346864813844
-8.99650883085593,8.433590975581588,0.7117499619904333,0.15399612500548754
4.086538646516296,20.593517246687206,2.126464861022982,0.18808842702299688
8.278266265347483,75.08330527220457,0.40488428050131464,0.7796081385909923
9.389969835152158,-2.12913565093009,-0.7523620415009891,0.8679058633117319
-27.27049946762392,11.818756704093364,-1.2360685633584967,0.673906036151456
14.458606878427076,57.71864599047214,-0.20038508136553546,0.6068360375217209
28.072305613043355,-3.053434363196205,1.1321250690649154,0.4412078382952479
-20.902516154655018,15.52615223121181,2.5570449635177672,0.21877058989168818
-8.745146701099177,36.19509673743473,0.358094591700699,0.1782690287146722
2.3712641435484727,65.40014273316095,-1.6864011118797038,0.029392494670935965
-24.778598592887526,27.163710668176407,0.6430330076097723,0.41087073110340433
-3.8018187130840424,-4.316468240599903,1.1607186570816963,0.9217051761102381
-17.331038421933638,15.139570941677583,1.5414614399107625,0.618237406694122
-29.17539982703304,24.441174055872462,0.19652651451830705,0.5741347619150743
-18.045195321198253,-4.565601520806913,2.413118405332108,0.9723816631390846
21.420784495948567,18.907878487943094,-0.863550131201865,0.028861279114734684
15.682683352539925,12.157342240570202,-0.9432729446383936,0.32110241022770525
24.645858269124595,17.645534103148357,2.184251638896951,0.23469536831644333
-20.198356491717405,-0.3175666197616067,2.45427276512489,0.10609433830786497
8.876929134648861,9.110038758505528,-0.17229258512888812,0.17288047717914423
-1.698259501105536,72.84234367990575,1.8935853935538982,0.9225302994633586
10.40642783626383,14.848576724998821,1.9416686158088292,0.242849582390121
-17.494614141694207,71.65628225323516,-0.7502169103474885,0.6857827634560978
28.404022505903015,48.47032166754944,-1.359609699771586,0.2138480465792707
-25.06314916747173,33.417574311429796,2.0978891464293152,0.8846652216109242
24.775911625973386,22.31123899266268,2.754098604700122,0.811585802269348
-6.949672051919936,6.874877836549723,0.06073772479743944,0.9773400676838145
-18.091268268701793,38.016185844863436,-0.4041408333001122,0.3955260561680679
2.528509167792322,53.60004351617755,-1.1676288096292036,0.84569297077711
12.945235584306332,26.34365640203422,-1.13784812263291,0.25671277279459337
-19.14433123458006,75.39375870629365,0.0838367986944526,0.4703390892467928
-21.601562816613733,49.54812559871292,-0.9243565367140705,0.5030091630658678
25.94144054642397,8.30387268532527,2.4940364860333,0.1545339861804419
-15.435306838761065,17.150370380802443,-1.6173703943464024,0.43474744324565895
-6.440023060687082,76.86771153457288,-1.7037142207719569,0.07382933924435942
9.315164865461576,78.43535151609653,1.1592121571694234,0.2503638774311516
25.50782938856664,31.441310680438086,0.441183987286192,0.011536712642668756
-15.317138615623065,75.26797171992746,1.3665630677912164,0.9082066203021909
27.996640780245173,36.67836024943674,-1.9296488865871408,0.7831671252079949
-3.8396774957908306,68.68938235372381,1.9204220208450606,0.40949312052050924
18.48792948887217,33.55121892728113,-1.4625336691978617,0.8302714509753182
4.8312058458560045,70.35128351597028,2.1282024624187272,0.9230322833440651
