x,y,z,intensity
26.440608545025114,4.951251633404009,2.550622000779465,0.01916696656917971
25.687256732293704,33.25915167208879,1.9962824583897696,0.1488851979263276
2.00613543606363,77.55471193405057,-1.0193766556926314,0.266292261971401
25.001330205002184,13.614561652591519,2.6109885461287368,0.40137429423342297
26.78125702680341,67.25008950932202,2.8321941651424885,0.8095377971439734
24.678806454778872,56.48336547481251,-0.6909830784250719,0.35146284301424346
28.778541309025194,27.5700113040186,-0.6661665707997697,0.3986864622598637
-12.21768918481715,9.764204473216203,0.6970213869913762,0.39120169412774175
-2.059015669972851,28.860249260568438,1.1600757042497718,0.10438654314784734
3.9712693816587787,56.111698362565114,1.7092122908641114,0.23771023306762973
25.85141263479209,69.47026326292692,2.3033970942574733,0.973167870799869
-3.6238561086775647,76.6005857593831,2.8419693210253314,0.42385809751453696
-28.149225457357293,30.739572502038598,-0.3815544000355531,0.9837748113036386
16.247213835495643,55.17381509964842,1.0905060932843527,0.15640969985161657
-24.981739340437645,45.85763374593264,-0.7239090547164762,0.6977989957672632
24.605159813050193,20.019649165102347,-1.6158223186120289,0.07158282586359754
29.896639361461297,74.7933135821228,2.4828672963226026,0.46473553781768107
12.636114364950757,-0.6668400673989128,-0.16410471584671216,0.22339850512684234
5.114400465098257,27.339791642166766,1.480681021653305,0.6958232410562885
-3.352038079189345,47.27471383214777,-0.28569274671677913,0.6165732068775438
-7.2404727337081525,77.13012007157786,-0.6749016266276731,0.22352435023421002
29.81753019127877,14.582065751118808,-1.8211685465925251,0.8722299536888715
13.880770207739467,40.281249362055725,2.769811624851462,0.4070884168121164
5.268498692865236,7.773928439710689,2.834915936189293,0.5705122853651924
6.854978178347189,6.759227839856813,-1.817469427918088,0.5910727487427785
-13.782199570435104,20.83878267706387,2.1188096658878957,0.6663069220968217
7.172104983666529,45.67538959913625,-1.638681445113706,0.9967351760251723
15.582416651595999,30.030992152752468,-0.8107362992025413,0.9420582302394676
-29.067153146867444,51.24864286670004,-1.5027889969562858,0.3278960287979924
2.080309792200957,69.3035099522487,-0.03838711634991698,0.47111500304004506
-9.158020827718474,45.39026543555107,1.8495530812540273,0.4689435975649
-5.805086430824822,61.47724782444514,2.8966519146850356,0.2390568388571812
-10.805810490842184,10.06081631408856,2.9290024410408524,0.8031753954742358
2.2549964440937558,46.300649354439656,0.7066951794556928,0.9149572173839232
-2.506958949916573,51.84666158399899,1.919235068764868,0.26515197790662826
26.145113023344095,61.701821760902874,0.985366871212614,0.7042152661623388
-12.05418692652832,76.77717884908903,-1.550295331907281,0.20835669125168554
11.31451042105806,64.15128814682862,-1.5734548895763178,0.4431385269409094
28.390423487418012,2.1634008993179146,0.6732110549694998,0.08286136316361281
-2.493564593527637,35.12043397512401,1.946080826430825,0.2792126150792934
14.705145721716576,17.679423583588274,1.764098853568953,0.19436073572146506
14.482694360343032,72.84974469254178,1.5231842725628053,0.8753636140037807
29.62107744663613,40.53703836104542,0.23020491640536056,0.2790237650619638
9.424871774034266,26.191911369159218,2.0148175360204332,0.5230550789381366
8.13846815218858,58.04669472740071,0.18110088244561906,0.19872472303383426
4.189999914475095,48.03670474584127,1.7162144098312662,0.2861694463372526
-11.124755910674537,76.72115723487246,2.7676030390486686,0.6138352288174523
-7.5715509711956415,66.35382745619088,-0.6114323587581381,0.6176436097247354
18.578915735557032,-4.523360749414353,-0.47934650466483797,0.024176575218895158
-19.6778379080234,47.10540413103144,-1.0149475641862926,0.6274599312593571
-21.291362228655252,18.524805757782786,0.5282494154429531,0.8722914848755472
-16.305680528912365,33.73985605234842,1.9621152398300739,0.06280878806874934
25.75687313042104,4.724898149424462,2.379568364130539,0.5730757209660869
15.925403571350422,44.089528105120664,0.9598021220657094,0.7554082291698953
-27.47992561010505,65.34012423697217,0.7902220221130616,0.5898232132491324
21.616330085035464,51.03774942598808,-0.23826022426509041,0.1529506442950006
-4.886841079569187,63.1494037638202,2.083088267906004,0.5765319129679023
11.751736459145654,26.13252528438368,-0.44365829683896285,0.9709491051127721
12.159809141498322,5.48423242550464,-1.8045473329817274,0.16366537889454336
8.358389267093088,46.5860974755236,-1.800289806485201,0.07845073336727548
-8.294033233357133,79.29823601826573,0.09110462586738377,0.9509806904754172
-26.931305961059195,29.99925843658861,-1.8601735876948315,0.6663552294578116
17.958212450090087,-1.2290858541984884,-1.7746451813752944,0.3505503181057822
-2.0446760745510915,76.73126920788314,-0.23521586072892164,0.8222464000451274
-7.896111573633068,39.02313383387008,0.1965883003149722,0.8288499346257476
-19.956521026888215,67.41892272059442,-0.7991251414579608,0.629732857844715
1.372154062435044,53.8540972092048,-1.8060513970169705,0.6833687724459846
25.014444875939468,35.62383752986403,0.48105613176316586,0.7248902425449381
